tidspunkt,symbol,handling,pris,mengde_coin,beløp_usdt,fee_usdt,grunn,gevinst_usdt,gevinst_prosent,dca_level
2026-04-03 01:57:38,SOLUSDT,VENTER,79.2,0.0,0.0,0.0,Ingen signal – RSI=52.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:12:40,BTCUSDT,VENTER,66610.82,0.0,0.0,0.0,"Holder 1 pos – RSI=39.0, endring=-0.38%",0.0,0.0,0
2026-04-03 02:12:40,ETHUSDT,VENTER,2050.11,0.0,0.0,0.0,Ingen signal – RSI=42.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:12:40,SOLUSDT,VENTER,79.17,0.0,0.0,0.0,Ingen signal – RSI=51.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:27:43,BTCUSDT,VENTER,66526.68,0.0,0.0,0.0,"Holder 1 pos – RSI=36.0, endring=-0.51%",0.0,0.0,0
2026-04-03 02:27:43,ETHUSDT,VENTER,2050.01,0.0,0.0,0.0,Ingen signal – RSI=42.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:27:43,SOLUSDT,VENTER,79.13,0.0,0.0,0.0,Ingen signal – RSI=50.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:42:45,BTCUSDT,VENTER,66466.33,0.0,0.0,0.0,"Holder 1 pos – RSI=33.9, endring=-0.60%",0.0,0.0,0
2026-04-03 02:42:45,ETHUSDT,VENTER,2049.99,0.0,0.0,0.0,Ingen signal – RSI=42.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:42:45,SOLUSDT,VENTER,79.11,0.0,0.0,0.0,Ingen signal – RSI=50.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:57:48,BTCUSDT,VENTER,66345.44,0.0,0.0,0.0,"Holder 1 pos – RSI=30.2, endring=-0.78%",0.0,0.0,0
2026-04-03 02:57:48,ETHUSDT,VENTER,2044.0,0.0,0.0,0.0,Ingen signal – RSI=36.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 02:57:48,SOLUSDT,VENTER,78.99,0.0,0.0,0.0,Ingen signal – RSI=47.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:12:50,BTCUSDT,VENTER,66533.07,0.0,0.0,0.0,"Holder 1 pos – RSI=41.0, endring=-0.50%",0.0,0.0,0
2026-04-03 03:12:50,ETHUSDT,VENTER,2052.72,0.0,0.0,0.0,Ingen signal – RSI=48.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:12:50,SOLUSDT,VENTER,79.36,0.0,0.0,0.0,Ingen signal – RSI=56.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:27:53,BTCUSDT,VENTER,66624.76,0.0,0.0,0.0,"Holder 1 pos – RSI=45.4, endring=-0.36%",0.0,0.0,0
2026-04-03 03:27:53,ETHUSDT,VENTER,2055.06,0.0,0.0,0.0,Ingen signal – RSI=50.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:27:53,SOLUSDT,VENTER,79.26,0.0,0.0,0.0,Ingen signal – RSI=53.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:42:55,BTCUSDT,VENTER,66631.49,0.0,0.0,0.0,"Holder 1 pos – RSI=45.8, endring=-0.35%",0.0,0.0,0
2026-04-03 03:42:55,ETHUSDT,VENTER,2052.3,0.0,0.0,0.0,Ingen signal – RSI=47.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:42:55,SOLUSDT,VENTER,79.19,0.0,0.0,0.0,Ingen signal – RSI=51.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:57:58,BTCUSDT,VENTER,66544.82,0.0,0.0,0.0,"Holder 1 pos – RSI=42.3, endring=-0.48%",0.0,0.0,0
2026-04-03 03:57:58,ETHUSDT,VENTER,2051.74,0.0,0.0,0.0,Ingen signal – RSI=47.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 03:57:58,SOLUSDT,VENTER,79.05,0.0,0.0,0.0,Ingen signal – RSI=48.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:13:00,BTCUSDT,VENTER,66595.53,0.0,0.0,0.0,"Holder 1 pos – RSI=44.9, endring=-0.41%",0.0,0.0,0
2026-04-03 04:13:00,ETHUSDT,VENTER,2054.23,0.0,0.0,0.0,Ingen signal – RSI=50.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:13:00,SOLUSDT,VENTER,79.03,0.0,0.0,0.0,Ingen signal – RSI=47.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:28:03,BTCUSDT,VENTER,66611.19,0.0,0.0,0.0,"Holder 1 pos – RSI=45.7, endring=-0.38%",0.0,0.0,0
2026-04-03 04:28:03,ETHUSDT,VENTER,2054.61,0.0,0.0,0.0,Ingen signal – RSI=50.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:28:03,SOLUSDT,VENTER,79.37,0.0,0.0,0.0,Ingen signal – RSI=56.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:43:05,BTCUSDT,VENTER,66560.41,0.0,0.0,0.0,"Holder 1 pos – RSI=43.5, endring=-0.46%",0.0,0.0,0
2026-04-03 04:43:05,ETHUSDT,VENTER,2051.51,0.0,0.0,0.0,Ingen signal – RSI=46.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:43:05,SOLUSDT,VENTER,79.08,0.0,0.0,0.0,Ingen signal – RSI=48.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:58:08,BTCUSDT,VENTER,66576.6,0.0,0.0,0.0,"Holder 1 pos – RSI=44.4, endring=-0.43%",0.0,0.0,0
2026-04-03 04:58:08,ETHUSDT,VENTER,2051.77,0.0,0.0,0.0,Ingen signal – RSI=47.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 04:58:08,SOLUSDT,VENTER,79.27,0.0,0.0,0.0,Ingen signal – RSI=53.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 05:13:11,BTCUSDT,VENTER,66622.53,0.0,0.0,0.0,"Holder 1 pos – RSI=47.1, endring=-0.37%",0.0,0.0,0
2026-04-03 05:13:11,ETHUSDT,VENTER,2054.53,0.0,0.0,0.0,Ingen signal – RSI=51.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 05:13:11,SOLUSDT,VENTER,79.33,0.0,0.0,0.0,Ingen signal – RSI=54.4 (aktiv: RSI_EMA),0.0,0.0,0
